spark-tw;100000037167328&ref=MEMBER_LIST;Joined;Tuesday
spark-tw;697234241&ref=MEMBER_LIST;Joined;Tuesday
spark-tw;100002413556226&ref=MEMBER_LIST;Joined;Tuesday
spark-tw;100002059598002;Erica Li;July 12, 2017
spark-tw;1819801388;Yang Li Wei;July 12, 2017
spark-tw;100001761550648;Yang Li Wei;July 11, 2017
spark-tw;662046764;Erica Li;July 11, 2017
spark-tw;100000372151115;Erica Li;July 11, 2017
spark-tw;100001633419119;Yang Li Wei;July 8, 2017
spark-tw;100001358396268;Yang Li Wei;July 8, 2017
spark-tw;100000397928152;Erica Li;July 6, 2017
spark-tw;100000023680326;Erica Li;July 6, 2017
spark-tw;100003863014425;Yang Li Wei;June 27, 2017
spark-tw;100001341406198;Yang Li Wei;June 27, 2017
spark-tw;100000715450246;Erica Li;June 26, 2017
spark-tw;100000174532631;Erica Li;June 26, 2017
spark-tw;633773398;Erica Li;June 26, 2017
spark-tw;1841222990;Erica Li;June 22, 2017
spark-tw;685389327;Yang Li Wei;June 18, 2017
spark-tw;1670237580;Yang Li Wei;June 18, 2017
spark-tw;100000339443731;Yang Li Wei;June 18, 2017
spark-tw;100000205582591;Erica Li;June 17, 2017
spark-tw;100000202852985;Erica Li;June 17, 2017
spark-tw;100000795973245;Erica Li;June 16, 2017
spark-tw;100000071568272;Erica Li;June 16, 2017
spark-tw;100002668114920;Erica Li;June 15, 2017
spark-tw;100000104561758;Erica Li;June 15, 2017
spark-tw;100000200410472;Erica Li;June 15, 2017
spark-tw;1378415428;Erica Li;June 15, 2017
spark-tw;660523254;Erica Li;June 15, 2017
spark-tw;100000165500956;Erica Li;June 15, 2017
spark-tw;1513892920;Erica Li;June 15, 2017
spark-tw;1014464986;Erica Li;June 15, 2017
spark-tw;100000432876993;Erica Li;June 15, 2017
spark-tw;100000085481750;Yang Li Wei;June 14, 2017
spark-tw;100000204565013;Erica Li;June 14, 2017
spark-tw;1457511479;Erica Li;June 14, 2017
spark-tw;1332877098;Erica Li;June 14, 2017
spark-tw;1519265212;Erica Li;June 14, 2017
spark-tw;100004206782243;Yang Li Wei;June 11, 2017
spark-tw;697209108;Yang Li Wei;June 11, 2017
spark-tw;100005157937549;Yang Li Wei;June 11, 2017
spark-tw;698294789;Yang Li Wei;June 11, 2017
spark-tw;100000236988458;Yang Li Wei;June 11, 2017
spark-tw;100000294044166;Yang Li Wei;June 11, 2017
spark-tw;100003885385251;Erica Li;May 31, 2017
spark-tw;100000501139903;Erica Li;May 31, 2017
spark-tw;100000908857572;Erica Li;May 28, 2017
spark-tw;100002979588304;Erica Li;May 28, 2017
spark-tw;100000292577364;Erica Li;May 28, 2017
spark-tw;100002498557206;Erica Li;May 28, 2017
spark-tw;100000877802523;Erica Li;May 28, 2017
spark-tw;543927320;Erica Li;May 28, 2017
spark-tw;1474939941;Erica Li;May 28, 2017
spark-tw;1044965498;徐凡耘;May 24, 2017
spark-tw;1501431110;徐凡耘;May 24, 2017
spark-tw;100002526402446;Erica Li;May 23, 2017
spark-tw;100001273437056;Erica Li;May 20, 2017
spark-tw;100000198906038;Yang Li Wei;May 19, 2017
spark-tw;1548154031;Yang Li Wei;May 19, 2017
spark-tw;100000039893350;Erica Li;May 18, 2017
spark-tw;1197605270;徐凡耘;May 17, 2017
